file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_janmar_fk__00013/mot_1887_janmar_fk__00013_012.pdf	1887	fk	1	24	teriel måste ihågkommas om någonsin vid denna högst betydliga utgift;
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	5	Skulle till följd - - - - - - - besluta.
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	6	Om remiss till lagutskottet anhålles.
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_ak__00032/mot_1887_majjul_ak__00032_002.pdf	1887	ak	1	13	Då den motion, n:o 77, i fråga om förändrad lydelse af 11 § uti
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	5	bör ega rum, äfven om man antager att innehafvarne åtkommit lägen-
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	17	refning, afvittring eller skattläggning. En sådan ny refning och skatt-
https://pdf.swedeb.se/riksdagen-motions-pdf/1887/mot_1887_majjul_fk__00023/mot_1887_majjul_fk__00023_003.pdf	1887	fk	1	22	hållande till jordens afkastning och jordegarens inkomst.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	6	som landsting, hushållningssällskap och enskilde årligen uppoffra betydliga
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	15	än gjordt, ty der hingstar och ston utsläppasi beteshagar, som på många
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00085/mot_1888__ak__00085_002.pdf	1888	ak	1	31	boskapsskötsel, böra vara likställiga i fråga om tullskydd och att tullsatserna
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00098/mot_1888__ak__00098_001.pdf	1888	ak	1	16	Stockholm den 28 januari 1888.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00098/mot_1888__ak__00098_001.pdf	1888	ak	1	20	ningen om kommunalstyrelse på landet den 21 mars 1862.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00098/mot_1888__ak__00098_001.pdf	1888	ak	1	21	Att grunderna för den kommunala rösträtten särskildt på landet
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00181/mot_1888__ak__00181_001.pdf	1888	ak	1	4	ordningen angående fattigvården den 9 juni 1871 i fråga
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00181/mot_1888__ak__00181_001.pdf	1888	ak	1	25	vårdsmålen, hvilka uppgå i medeltal under de sista åren till 104 à 155
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__ak__00181/mot_1888__ak__00181_001.pdf	1888	ak	1	28	Att låta kammarrätten vara sista instansen i dessa mål synes mig icke
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00037/mot_1888__fk__00037_006.pdf	1888	fk	1	13	Genom att således sammanslå kongl. post- och telegrafverken och
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00037/mot_1888__fk__00037_006.pdf	1888	fk	1	14	ordna saken på ett mera praktiskt sätt, skulle säkerligen lätt nog kunna
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00037/mot_1888__fk__00037_006.pdf	1888	fk	1	24	Stockholm den 28 januari 1888.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00047/mot_1888__fk__00047_001.pdf	1888	fk	1	3	sparbanker den 1 oktober 1875.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00047/mot_1888__fk__00047_001.pdf	1888	fk	1	4	Erfarenheten har visat, att de föreskrifter, hvilka tillkommit ge-
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00047/mot_1888__fk__00047_001.pdf	1888	fk	1	26	stäld tjensteman, må icke såsom löftesman ikläda sig
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00073/mot_1888__fk__00073_004.pdf	1888	fk	1	5	lidande genom nya och högre tullar på lifsförnödenheter och industrialster.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00073/mot_1888__fk__00073_004.pdf	1888	fk	1	9	tillståndet.
https://pdf.swedeb.se/riksdagen-motions-pdf/1888/mot_1888__fk__00073/mot_1888__fk__00073_004.pdf	1888	fk	1	17	Och alldeles klart är äfven, att det nya ekonomiska system, som nu in-
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00036/mot_1889__ak__00036_001.pdf	1889	ak	1	5	vördsamnt föreslå,
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00036/mot_1889__ak__00036_001.pdf	1889	ak	1	14	längden.
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00036/mot_1889__ak__00036_001.pdf	1889	ak	1	17	till denna motion kan föranleda.
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00070/mot_1889__ak__00070_001.pdf	1889	ak	1	2	Af herr O. Larsson i Mörtlösa, om anstånd för arrendatorer
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00070/mot_1889__ak__00070_001.pdf	1889	ak	1	7	förra hälften af det löpande årets arrende blifvit betald före den 14
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00070/mot_1889__ak__00070_001.pdf	1889	ak	1	13	ej i qvalitativt hänseende. Och då under förlidet år uppskof med halfva
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00087/mot_1889__ak__00087_004.pdf	1889	ak	1	5	å de allmänna utskylderna;
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00087/mot_1889__ak__00087_004.pdf	1889	ak	1	16	det dock erkänna, att skäl förefinnas att skrifvelse till Kongl. Maj:t af-
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__ak__00087/mot_1889__ak__00087_004.pdf	1889	ak	1	18	derom anhåller.
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00013/mot_1889__fk__00013_002.pdf	1889	fk	1	10	vid framskriden ålder nödgas fråndträda sina befattningar. Sådant anses
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00013/mot_1889__fk__00013_002.pdf	1889	fk	1	19	november 1886 blefvo nemligen folkskolans lärare och lärarinnor, sedan de
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00013/mot_1889__fk__00013_002.pdf	1889	fk	1	28	talrika lärarepersonal eller åt biträdande lärare och lärarinnor vid folksko-
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00035/mot_1889__fk__00035_001.pdf	1889	fk	1	3	ersättningars uteslutande från beräknade tillgångar vid
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00035/mot_1889__fk__00035_001.pdf	1889	fk	1	7	af en del enskilde skogsegare på grund af särskilda ekonomiska författningar
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00035/mot_1889__fk__00035_001.pdf	1889	fk	1	9	i de sex nordligaste länen, skola till statsverket indragas och beräknas som
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00055/mot_1889__fk__00055_008.pdf	1889	fk	1	11	Det senare åter läses i en depesch af den 10 juli 1864 från grefve
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00055/mot_1889__fk__00055_008.pdf	1889	fk	1	32	hvar och en skall således blott behöfva påminna sig väl bekanta för-
https://pdf.swedeb.se/riksdagen-motions-pdf/1889/mot_1889__fk__00055/mot_1889__fk__00055_008.pdf	1889	fk	1	34	Ehuru jag icke delar den nuvarande majoritetens i riksdagen åsigt
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00001/mot_1890__ak__00001_006.pdf	1890	ak	1	1	II Kap.
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00001/mot_1890__ak__00001_006.pdf	1890	ak	1	14	hus, 6) drängstuga, 7) stall och 8) vagnshus, de tre sistnämnda husen
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00001/mot_1890__ak__00001_006.pdf	1890	ak	1	25	Löningsboställen bebyggas efter ty för kronohemman stadgadt
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00042/mot_1890__ak__00042_002.pdf	1890	ak	1	10	omfattande Norsjö socken från Skellefteå distrikt samt Malå och Sorsele
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00042/mot_1890__ak__00042_002.pdf	1890	ak	1	24	vägars anläggning och underhåll, hvadan kommunerna icke kunnat aflöna
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00042/mot_1890__ak__00042_002.pdf	1890	ak	1	33	går jag härmed vördsamnt föreslå,
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00096/mot_1890__ak__00096_002.pdf	1890	ak	1	9	utredning angående »kostnaderna för dylika asyler icke af motionären (mig)
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00096/mot_1890__ak__00096_002.pdf	1890	ak	1	20	25,000 kronor årligen är, ifall det är fråga om att vi väl ordnade asyler
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__ak__00096/mot_1890__ak__00096_002.pdf	1890	ak	1	27	Ehuru jag sålunda helst skulle vilja föreslå, att det extra anslag på
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00001/mot_1890__fk__00001_011.pdf	1890	fk	1	7	och öfverflödsartiklar, som i denna motion förekomma:
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00001/mot_1890__fk__00001_011.pdf	1890	fk	1	23	tullvärdet. Sålunda kosta ett par mansglacéhandskar 3 kronor och väga 22
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00001/mot_1890__fk__00001_011.pdf	1890	fk	1	38	kr. 37 öre.
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_001.pdf	1890	fk	1	7	dels i skrifvelse till Kongl. Maj:t anhålla, att Kongl. Maj:t täcktes så väl
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_001.pdf	1890	fk	1	21	en saga blott.
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_001.pdf	1890	fk	1	26	framstående nationalekonomer och jurister till fördel för den sorts »stats-
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_010.pdf	1890	fk	1	8	staten tillskjuta 1/3, och statens bidrag, när organisationen genomförts,
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_010.pdf	1890	fk	1	19	af tyska folket tvångsförsäkring för ålderdomen, torde det kunna befaras,
https://pdf.swedeb.se/riksdagen-motions-pdf/1890/mot_1890__fk__00019/mot_1890__fk__00019_010.pdf	1890	fk	1	37	pålagd för att lindra fattigtungan för de förmögna och rika, och söka
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00026/mot_1891__ak__00026_002.pdf	1891	ak	1	7	procent. Vid samma tid utgick arfskatten i Sverige med omkring 6
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00026/mot_1891__ak__00026_002.pdf	1891	ak	1	26	för en kommande Riksdag framlägga förslag till arfs-
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00026/mot_1891__ak__00026_002.pdf	1891	ak	1	30	Stockholm 1 januari 1891.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00072/mot_1891__ak__00072_003.pdf	1891	ak	1	2	år, anses från svenska kyrkan skild. I främmande för-
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00072/mot_1891__ak__00072_003.pdf	1891	ak	1	5	att förordningen i öfrigt underkastas den omarbetning,
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00072/mot_1891__ak__00072_003.pdf	1891	ak	1	7	slagna ändrade lydelse.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00161/mot_1891__ak__00161_002.pdf	1891	ak	1	17	erhålla följande förändrade lydelse:
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00161/mot_1891__ak__00161_002.pdf	1891	ak	1	20	arbete eger icke rum när den skattskyldiges samman-
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__ak__00161/mot_1891__ak__00161_002.pdf	1891	ak	1	37	från bevilling.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00029/mot_1891__fk__00029_002.pdf	1891	fk	1	3	delar, som följa deraf, att den arbetsfälten omgifvande trakten åtminstone i någon
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00029/mot_1891__fk__00029_002.pdf	1891	fk	1	5	är ett skadligt uppskof, och då jag måste antaga, att blifvande hufvud-
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00029/mot_1891__fk__00029_002.pdf	1891	fk	1	8	att komma till utförande, statens hjelp, synes mig ett anslag för ändamålet
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00031/mot_1891__fk__00031_001.pdf	1891	fk	1	15	kronor.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00031/mot_1891__fk__00031_001.pdf	1891	fk	1	16	Stockholm den 29 januari 1891.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00031/mot_1891__fk__00031_001.pdf	1891	fk	1	17	F. A. Boström.
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00044/mot_1891__fk__00044_001.pdf	1891	fk	1	15	Med ledning af en annan uppgift i samma bilaga, angående antalet vår-
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00044/mot_1891__fk__00044_001.pdf	1891	fk	1	20	För att vårda denna stora mängd sinnessjuke funnos enligt samma
https://pdf.swedeb.se/riksdagen-motions-pdf/1891/mot_1891__fk__00044/mot_1891__fk__00044_001.pdf	1891	fk	1	23	år böra tillkomma vid den nya asylen i Lund omkring 600 sjukplatser,
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00060/mot_1892__ak__00060_001.pdf	1892	ak	1	1	N:o 60.
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00060/mot_1892__ak__00060_001.pdf	1892	ak	1	12	lag om formen för äktenskaps ingående, att äktenskap
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00060/mot_1892__ak__00060_001.pdf	1892	ak	1	13	mellan medlemmar af svenska kyrkan, som det önska, må
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00119/mot_1892__ak__00119_004.pdf	1892	ak	1	2	inspektion, som Kongl. Maj:t kan finna skäligt be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00119/mot_1892__ak__00119_004.pdf	1892	ak	1	15	hvilken erfarenhet har man redan derom?» och 10: »egner det Lingske
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__ak__00119/mot_1892__ak__00119_004.pdf	1892	ak	1	26	villiga öfningar, och beslöts att till alla Sveriges folkhögskolor sända ett
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00004/mot_1892__fk__00004_106.pdf	1892	fk	1	13	|1887-88 | 141,539,88| 32,124,72| 53 | 12,362,74| 41 |13,331,55| 6,115,88|
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00004/mot_1892__fk__00004_106.pdf	1892	fk	1	14	| Summa| 1,266,209,71| 195,696,99| - | 86,655,45| - |72,094,30|32,015,77|
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00004/mot_1892__fk__00004_106.pdf	1892	fk	1	15	Totalutgifter Francs 386,462,51.
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00030/mot_1892__fk__00030_002.pdf	1892	fk	1	19	för beredande af opinionen om rösträttsreformen, och denna senare op-
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00030/mot_1892__fk__00030_002.pdf	1892	fk	1	35	högre åldersgräns för valrätt än den nu gällande. Att förslaget trots sin
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00030/mot_1892__fk__00030_002.pdf	1892	fk	1	40	melsen. Då denna skulle från valrätt utesluta åtskilliga efter nu gällande
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00035/mot_1892__fk__00035_002.pdf	1892	fk	1	10	deles lönlös argumentering, huru vida den ifrågavarande reformen är prin-
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00035/mot_1892__fk__00035_002.pdf	1892	fk	1	22	att reformen blifver icke blott oskadlig utan äfven nyttig, synnerligast
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892__fk__00035/mot_1892__fk__00035_002.pdf	1892	fk	1	25	högre åldersgräns för valrätt än den nu gällande. Att förslaget trots sin
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892_urtima_ak__00019/mot_1892_urtima_ak__00019_044.pdf	1892	ak	1	5	| Musikens underhåll à 1,000 kr. för 2 regementen | 2,000|-| | | | |
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892_urtima_ak__00019/mot_1892_urtima_ak__00019_044.pdf	1892	ak	1	6	| ” ” ” 600 ” ” 5 ” | 3,000|-| | | | |
https://pdf.swedeb.se/riksdagen-motions-pdf/1892/mot_1892_urtima_ak__00019/mot_1892_urtima_ak__00019_044.pdf	1892	ak	1	12	| Summa kostnader för hela rytteriet | 3,356,497|23|
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00105/mot_1893__ak__00105_003.pdf	1893	ak	1	4	Efter att sålunda hafva angifvit min ståndpunkt till denna vigtiga
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00105/mot_1893__ak__00105_003.pdf	1893	ak	1	7	samt till riksdagsprotokollet af den 19 mars 1891 n:o 23 § 4 i saken
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00105/mot_1893__ak__00105_003.pdf	1893	ak	1	12	hela vårt land gör sig gällande, ja, till och med icke varit ohörd inom
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00126/mot_1893__ak__00126_003.pdf	1893	ak	1	21	jordens odling hinderligt vatten kan genom dik-
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00126/mot_1893__ak__00126_003.pdf	1893	ak	1	24	vare då den, som sålunda för sin jord har nytta
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00126/mot_1893__ak__00126_003.pdf	1893	ak	1	31	användes; varder sådan anstalt hållen af den, som
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00212/mot_1893__ak__00212_003.pdf	1893	ak	1	7	sering och anser att stiftsstyrelserna kunna göra väsenligt gagn, om
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00212/mot_1893__ak__00212_003.pdf	1893	ak	1	15	ning vid allmänd läroverk eller att tillsätta sådan befattning eller att
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__ak__00212/mot_1893__ak__00212_003.pdf	1893	ak	1	36	bättre, man med allt skäl väntat sig, torde svårligen af någon kunna
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00020/mot_1893__fk__00020_006.pdf	1893	fk	1	7	Innevarande års löpande utgifter uppgingo, såsom ofvan nämnes,
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00020/mot_1893__fk__00020_006.pdf	1893	fk	1	16	icke å denna verksamhet skördat någon oskälig vinst, och att detsamma
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00020/mot_1893__fk__00020_006.pdf	1893	fk	1	38	dubbla sitt driftkapital och slutligen att nödgas utbetala högst betun-
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_002.pdf	1893	fk	1	13	staterna afstå från sina betänkligheter, utan att dock underskrifva sin
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_002.pdf	1893	fk	1	33	I 1866 års krig afstodo alla tre de krigförande magterna, Öster-
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_002.pdf	1893	fk	1	36	1868 beslöt nordtyska förbundets parlament anmoda kansleren att
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_005.pdf	1893	fk	1	7	till sjös frihet i krigstid till en fördragsenligt erkänd grundsats i folk-
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_005.pdf	1893	fk	1	12	Den fjerde mellanfolkliga riksdagsmannakonferensen, hvilken i augusti
https://pdf.swedeb.se/riksdagen-motions-pdf/1893/mot_1893__fk__00025/mot_1893__fk__00025_005.pdf	1893	fk	1	22	senaten genom en interpellation. Utrikesministern Lahovary svarade,
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00147/mot_1894__ak__00147_002.pdf	1894	ak	1	9	land, Vestmanland, Småland och Dalsland. Tillgången på hare
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00147/mot_1894__ak__00147_002.pdf	1894	ak	1	17	befolkningen inom de norrländska kustlandskapen; och icke heller
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00147/mot_1894__ak__00147_002.pdf	1894	ak	1	36	kallas finare giller, är, trots allt bestridande, i regeln långsam och
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00160/mot_1894__ak__00160_002.pdf	1894	ak	1	17	ändamål, då dermed måste följa dyrbara gatu-, bro- och väganläggningar,
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00160/mot_1894__ak__00160_002.pdf	1894	ak	1	27	i den kongl. propositionen. Sedan cheferna för artilleriet och fortifika-
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00160/mot_1894__ak__00160_002.pdf	1894	ak	1	31	ministern sjelf funnit omständigheterna från den synpunkten vara af be-
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00166/mot_1894__ak__00166_003.pdf	1894	ak	1	4	Kongl. medicinalstyrelsen var vid denna tidpunkt ännu så ovan vid
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00166/mot_1894__ak__00166_003.pdf	1894	ak	1	12	»Hvad nu först beträffar faran för att misstag i allmänhet skulle
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__ak__00166/mot_1894__ak__00166_003.pdf	1894	ak	1	31	gens enligt bil. B., lida af en bedröflig magerhet, för att icke nämna,
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_022.pdf	1894	fk	1	2	|Mynt, silfver-… … … … … … … … … … … kr. | - - | 249,132| 295,548|
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_022.pdf	1894	fk	1	24	|Patroner … … … … … … … … … … … … „ | - - | - - | 243|
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_022.pdf	1894	fk	1	25	|Piphufvud… … … … … … … … … … … … „ | 5,654| 2,997| 3,817|
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_037.pdf	1894	fk	1	5	| | 41| | | | | | | | - | 27| |
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_037.pdf	1894	fk	1	7	| | | „ „|  tryckta …| „ | 2,752| 24,354| | | | | |
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00005/mot_1894__fk__00005_037.pdf	1894	fk	1	11	| | 38| | | | | | | | 1| 76| |
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00021/mot_1894__fk__00021_002.pdf	1894	fk	1	1	Det är visserligen sant, att det i första rummet åligger Kongl. Maj:ts
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00021/mot_1894__fk__00021_002.pdf	1894	fk	1	10	vara min afsigt att derom uttala något klander, ehuru det fortfarande
https://pdf.swedeb.se/riksdagen-motions-pdf/1894/mot_1894__fk__00021/mot_1894__fk__00021_002.pdf	1894	fk	1	27	den i sjelfva verket förtjenar. För öfrigt vågar jag uttala den kanske
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00088/mot_1895__ak__00088_002.pdf	1895	ak	1	3	än tillfredsställande»; att rengöring i vissa bostäder »säkerligen icke
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00088/mot_1895__ak__00088_002.pdf	1895	ak	1	29	skulle befinnas icke vara iakttagna», nämnden komme att mot de felande
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00088/mot_1895__ak__00088_002.pdf	1895	ak	1	30	vidtaga de åtgärder, hvartill gällande helsovårdsstadga må kunna för-
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00096/mot_1895__ak__00096_006.pdf	1895	ak	1	2	utlåtande af »Instruktören för meddelande af upplysningar i fråga om de
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00096/mot_1895__ak__00096_006.pdf	1895	ak	1	12	af Entomologisk Tidskrift.
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00096/mot_1895__ak__00096_006.pdf	1895	ak	1	21	flera sjukdomar och parasiter, som angripa växterna, samt angående deras
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00134/mot_1895__ak__00134_002.pdf	1895	ak	1	18	ortens jordbrukare skada å gräs- och sädesskördar, utan,
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00134/mot_1895__ak__00134_002.pdf	1895	ak	1	22	men att, om enskild person skulle befinnas vara egare till
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__ak__00134/mot_1895__ak__00134_002.pdf	1895	ak	1	26	om skada af annans hemdjur.
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__fk__00001/mot_1895__fk__00001_052.pdf	1895	fk	1	14	det, är alls ingen beskattning på konsumenterna, emedan den betalas
https://pdf.swedeb.se/riksdagen-motions-pdf/1895/mot_1895__fk__00001/mot_1895__fk__00001_052.pdf	1895	fk	1	19	narkien och lärer icke kunna bestridas.
